1,0,begin
58.75,13.15,20131107
59.45,13.467,20140313
59.367,13.467,19840520
59.867,13.117,20131107
59.95,14.95,20030319
60.15,13.8,20131107
59.1,14.367,20040801
59.217,15.033,20140313
60.95,14.517,20140302
60.15,12.983,20070227
59.667,14.183,20131107
59.867,15.25,20140313
59.233,15.05,20140313
60.617,15.667,20020704
60.433,15.517,20140313
59.267,15.333,19820831
60.967,16.433,20140313
60.967,14.5,20131107
59.65,17.117,20140304
60.167,16.317,19960506
59.583,16.633,20140312
59.383,16.45,20131107
60.733,17.567,20131107
60.883,17.917,20021213
59.3,14.9,20140313
60.717,17.167,20140313
60.75,17.35,19780615
60.233,17.9,20140313
59.9,17.6,20140313
59.617,17.95,20140313
59.867,17.633,20131107
59.367,17.9,20140313
59.35,17.95,20021218
60.383,15.133,20131107
59.183,17.917,20140313
60.5,18.867,20031012
60.123,15.123,20131107
60.283,18.917,19890301
60.167,18.75,20040430
59.05,16.4,20140313
59.917,16.683,20131107
60.267,16.983,20131107
59.35,18.067,20040416
59.35,18.067,20140313
59.35,18.067,20140312
58.783,16.9,20140313
59.367,17.517,20131107
59.3,18.7,20131107
60.533,18.383,20140313
59.067,18.117,20140304
59.833,18.633,20131107
59.75,19.417,20131107
59.55,20.017,20050111
59.45,19.5,20140312
59.45,19.5,20140313
59.15,19.133,20100311
58.9,11.0,20140313
58.583,11.067,20131107
58.567,11.55,20040425
58.1,11.333,20140313
58.661,11.418,20131107
58.1,11.35,20050525
58.217,11.933,20050925
58.317,12.333,20140312
58.45,13.167,20120830
57.217,11.833,20041102
57.783,11.883,20140313
57.717,12.0,20140313
65.583,19.283,20140313
58.2,12.154,20131107
57.633,11.617,20131107
57.6,11.633,20070611
57.3,11.9,20140313
57.267,12.117,20040525
58.433,12.717,20140313
58.6,12.413,20131107
58.317,12.333,20050325
57.933,13.067,20060331
57.667,12.283,20140313
57.667,12.317,19991219
57.483,12.7,20030914
57.117,12.267,19841024
58.9,13.25,19960127
58.383,13.25,20030911
58.45,13.967,20140311
57.783,13.167,20140313
57.117,12.783,20131107
58.6,12.2,20131106
58.967,14.9,20030502
58.317,13.033,20131107
58.517,14.517,20140304
58.567,14.567,20140304
58.883,14.383,20131107
58.1,14.417,20131107
57.5,14.467,20131107
57.75,14.083,20140313
58.067,15.233,20131107
58.079,13.785,20131107
58.717,15.033,20131107
57.65,14.7,20030102
57.3,14.133,20140304
57.883,15.867,20131031
58.683,16.317,20131107
57.7,16.467,20131107
58.65,15.433,20140304
58.4,15.533,20140313
58.4,15.667,20140313
58.25,17.017,20140313
56.3,12.85,20140313
58.067,15.233,20050621
57.517,15.833,20140313
57.4,15.817,20080218
58.75,17.867,20140313
57.067,15.967,20010608
58.617,16.117,20030217
58.583,16.149,20140313
58.783,16.917,19801003
58.583,16.149,20140313
57.367,17.1,20140313
57.783,16.6,20021102
58.967,18.45,20051015
58.75,17.867,20061025
58.6,17.467,20081126
58.4,19.2,20061231
58.25,17.017,20050215
57.917,18.95,20131107
57.9,19.167,20020513
58.4,19.2,20140313
57.667,18.35,20140313
57.65,18.35,20020814
57.367,17.1,20020516
57.544,18.425,20131107
64.283,27.683,20030820
57.433,18.983,20131107
57.067,18.217,19970902
56.404,12.943,20131107
56.863,12.663,20131107
56.683,12.833,20140313
56.45,12.55,20140312
56.3,12.45,20050901
56.283,12.083,20140304
55.474,13.668,20131107
55.867,12.867,20051108
56.033,12.767,20140313
55.6,12.85,20050602
55.383,12.817,20140313
55.383,12.817,20140312
56.95,13.067,20140313
56.967,13.067,20080218
56.85,13.883,20131107
55.867,13.667,20131107
56.467,13.65,19870831
55.483,14.317,20140313
56.367,13.95,20050725
55.717,13.217,19970902
56.017,14.85,20140313
56.283,13.933,20140304
56.083,13.233,20030131
55.95,15.7,20131107
55.567,13.067,20140313
55.517,13.367,20140313
55.333,13.35,20041208
55.433,13.833,19830915
56.867,14.8,20041115
56.933,14.733,20140313
56.2,16.4,20140313
56.667,16.461,20131107
56.85,14.833,20140313
56.017,14.85,20050814
55.917,14.083,20140313
56.024,14.103,20131107
55.667,14.267,20030803
56.85,15.45,20140304
56.267,15.267,20140313
56.033,15.8,20050415
56.15,15.583,20140304
56.683,16.3,20140313
56.733,16.3,20140313
56.917,18.15,20140313
56.917,18.15,20120831
58.483,15.517,20070624
56.067,16.683,20070307
69.05,20.85,20140312
69.133,27.267,20140312
60.2,24.75,20140312
61.117,24.333,20140312
67.017,27.217,20140312
60.25,24.05,20140312
62.183,22.8,20140312
62.95,26.4,20140312
63.1,21.617,20111102
61.217,25.133,20140312
64.483,26.467,20140312
64.833,28.233,20090706
65.933,26.517,20080731
68.167,25.767,20140312
61.523,28.185,20140312
67.817,27.75,20140312
67.696,24.858,20140313
63.95,22.85,20140313
68.417,27.417,20140312
67.783,24.85,20140312
63.45,24.45,20140312
68.6,23.583,20140312
61.267,25.517,20140312
61.3,28.183,20110915
61.883,25.333,20110804
61.833,28.85,20110210
61.533,28.2,20130627
62.8,27.9,20140312
61.033,28.567,20140312
61.45,29.467,20140312
62.333,23.55,20140312
61.9,27.883,20140312
63.817,24.167,20140313
63.733,25.717,20140312
64.117,28.35,20140312
60.183,19.983,20140313
59.867,22.2,20140312
61.501,23.765,20140312
67.167,29.183,20140312
59.817,22.917,20140312
60.383,22.1,20140312
62.174,27.86,20140313
59.85,23.25,20140312
61.633,21.383,20140313
62.2,21.167,20140312
61.833,22.467,20140312
61.0,24.5,20140313
64.033,24.717,20140313
60.367,23.117,20140312
59.817,23.583,20140313
60.417,24.4,20140312
60.383,25.617,20140313
61.15,21.3,20140312
61.267,22.25,20100528
61.467,23.75,20140312
61.7,25.517,20140312
63.15,31.05,20140312
61.05,25.05,20140312
61.217,26.05,20140312
62.417,22.183,20140313
61.85,24.283,20140312
61.883,26.1,20140312
62.067,28.567,20140312
60.45,22.183,20140313
60.45,23.65,20140313
61.8,29.317,20140312
62.933,21.183,20140312
