stationId,usaf,wban,stationName,country,fipsCountry,state,callSign,lat,lon,elevation,begin,end
720812-99999,720812,99999,"MONROE CO",US,US,OH,K4G5,39.779,-81.103,365.0,,
720813-99999,720813,99999,"COLUMBIA",US,US,OH,K4G8,41.319,-81.96,248.0,,
720814-99999,720814,99999,"MINGO CO",US,US,WV,K4I0,37.688,-82.261,480.0,,
720815-99999,720815,99999,"PUTNAM CO",US,US,IN,K4I7,39.63,-86.814,257.0,,
720816-99999,720816,99999,"MORROW CO",US,US,OH,K4I9,40.525,-82.85,331.0,,
720817-99999,720817,99999,"BRANTLEY COUNTY",US,US,GA,K4J1,31.207,-81.906,25.0,,
720818-99999,720818,99999,"BERRIEN CO",US,US,GA,K4J2,31.213,-83.226,73.0,,
720819-99999,720819,99999,"QUITMAN BROOKS CO",US,US,GA,K4J5,30.806,-83.587,56.0,,
720821-99999,720821,99999,"ST MARYS",US,US,GA,K4J6,30.753,-81.559,7.0,,
720822-99999,720822,99999,"TREUTLEN CO",US,US,GA,K4J8,32.387,-82.564,105.0,,
720823-99999,720823,99999,"LEXINGTON MUNI",US,US,MO,K4K3,39.21,-93.928,211.0,,
720824-99999,720824,99999,"BLOOMFIELD MUNI",US,US,IA,K4K6,40.732,-92.428,271.0,,
720825-99999,720825,99999,"CARROLL CO",US,US,AR,K4M1,36.381,-93.625,368.0,,
720826-99999,720826,99999,"BOONEVILLE MUNI",US,US,AR,K4M2,35.15,-93.862,142.0,,
720827-99999,720827,99999,"CARLISLE MUNI",US,US,AR,K4M3,34.808,-91.712,73.0,,
720828-99999,720828,99999,"CLINTON MUNI",US,US,AR,K4M4,35.598,-92.452,157.0,,
720829-99999,720829,99999,"RUSSELLVILLE LOGAN C",US,US,KY,K4M7,36.8,-86.81,210.0,,
720831-99999,720831,99999,"CHEROKEE MUNI",US,US,OK,K4O5,36.788,-98.359,359.0,,
720832-99999,720832,99999,"FLANDREAU MUNI",US,US,SD,K4P3,44.004,-96.593,501.0,,
720833-99999,720833,99999,"I H BASS JR MEM",US,US,MS,K4R1,31.016,-89.483,95.0,,
720834-99999,720834,99999,"JACKSON MUNI",US,US,AL,K4R3,31.467,-87.9,12.0,,
720835-99999,720835,99999,"MADELINE ISLAND",US,US,WI,K4R5,46.789,-90.759,198.0,,
720836-99999,720836,99999,"DAUPHIN ISLAND",US,US,AL,K4R9,30.261,-88.128,2.0,,
720837-99999,720837,99999,"JOSEPH STATE",US,US,OR,K4S3,45.36,-117.254,1256.0,,
720838-99999,720838,99999,"PORTLAND MULINO",US,US,OR,K4S9,45.216,-122.59,79.0,,
720839-99999,720839,99999,"RENO STEAD",US,US,NV,KRTS,39.667,-119.876,1540.0,20110921,20140313
720841-99999,720841,99999,"KENNETH COPELAND",US,US,TX,K4T2,32.977,-97.488,210.0,,
720842-99999,720842,99999,"CIRCLE TOWN CO",US,US,MT,K4U6,47.419,-105.562,739.0,,
720843-99999,720843,99999,"DELL FLT STRIP",US,US,MT,K4U9,44.736,-112.72,1831.0,,
720844-99999,720844,99999,"SPANISH PEAKS",US,US,CO,K4V1,37.697,-104.785,1844.0,,
720845-99999,720845,99999,"NORTHWOOD MUNI VINCE",US,US,ND,K4V4,47.724,-97.59,340.0,,
720846-99999,720846,99999,"ANTELOPE CO",US,US,NE,K4V9,42.112,-98.039,530.0,,
720847-99999,720847,99999,"WESSINGTON SPRINGS",US,US,SD,K4X4,44.061,-98.531,471.0,,
720848-99999,720848,99999,"LAKES OF THE NORTH",US,US,MI,K4Y4,44.913,-84.876,392.0,,
720849-99999,720849,99999,"IRON CO",US,US,MI,K50D,46.009,-88.274,408.0,,
720851-99999,720851,99999,"BOURLAND FLD",US,US,TX,K50F,32.582,-97.591,266.0,,
720852-99999,720852,99999,"MEADOW LAKE",US,US,CO,KFLY,38.946,-104.57,2095.0,20101201,20140312
720853-99999,720853,99999,"ROLLA MUNI",US,US,ND,K06D,48.884,-99.621,555.0,20101118,20140313
720854-99999,720854,99999,"BEACH",US,US,ND,K20U,46.925,-103.982,840.0,20101118,20130711
720855-99999,720855,99999,"CAVALIER MUNI",US,US,ND,K2C8,48.784,-97.632,272.0,20101118,20140313
720856-99999,720856,99999,"SCOTTSBORO MUNI WORD",US,US,AL,K4A6,34.689,-86.006,198.0,20101130,20140313
720858-99999,720858,99999,"CANDO MUNI",US,US,ND,K9D7,48.48,-99.236,450.0,20101118,20140313
720859-99999,720859,99999,"BLACK RIVER FALLS AR",US,US,WI,KBCK,44.251,-90.855,255.0,20101118,20140313
720861-99999,720861,99999,"CROSBY MUNI",US,US,ND,KD50,48.929,-103.297,594.0,20101118,20140313
720862-99999,720862,99999,"ROBERTSON FLD",US,US,ND,KD55,48.753,-98.393,490.0,20101118,20130731
720863-99999,720863,99999,"TIOGA MUNI",US,US,ND,KD60,48.381,-102.898,691.0,20101118,20140313
720864-99999,720864,99999,"TARBORO EDGECOMBE",US,US,NC,KETC,35.937,-77.547,16.0,20101122,20140313
720865-99999,720865,99999,"HUTSON FLD",US,US,ND,KGAF,48.405,-97.371,251.0,20101118,20140313
720866-99999,720866,99999,"MERCER CO RGNL",US,US,ND,KHZE,47.29,-101.581,553.0,20101118,20140313
720867-99999,720867,99999,"RUGBY MUNI",US,US,ND,KRUG,48.39,-100.024,472.0,20101118,20140313
720868-99999,720868,99999,"WATFORD CITY MUNI",US,US,ND,KS25,47.796,-103.254,643.0,20101118,20140313
720869-99999,720869,99999,"JESSE VIERTEL MEM",US,US,MO,KVER,38.947,-92.683,218.0,20101203,20140313
720871-99999,720871,99999,"MANDAN MUNI",US,US,ND,KY19,46.768,-100.894,593.0,20101118,20140313
720872-99999,720872,99999,"KENTLAND MUNI",US,US,IN,K50I,40.767,-87.433,213.0,,
720873-99999,720873,99999,"BERKELEY CO",US,US,SC,K50J,33.183,-80.033,22.0,,
720874-99999,720874,99999,"LOCKHART MUNI",US,US,TX,K50R,29.85,-97.667,162.0,,
720875-99999,720875,99999,"HAWKINSVILLE PULASK",US,US,GA,K51A,32.283,-83.433,82.0,,
720876-99999,720876,99999,"EDGELEY MUNI",US,US,ND,K51D,46.35,-98.733,488.0,,
720877-99999,720877,99999,"LAKE CITY MUNI C J",US,US,SC,K51J,33.85,-79.767,24.0,,
720878-99999,720878,99999,"MADISONVILLE MUNI",US,US,TX,K51R,30.917,-95.95,87.0,,
720879-99999,720879,99999,"MADISON MUNI",US,US,GA,K52A,33.617,-83.467,212.0,,
720881-99999,720881,99999,"NORTHWEST RGNL",US,US,TX,K52F,33.05,-97.233,196.0,,
720882-99999,720882,99999,"DR C P SAVAGE SR",US,US,GA,K53A,32.299,-84.0,103.0,,
720883-99999,720883,99999,"OJIBWA AIRPARK",US,US,MI,KD11,43.717,-85.0,290.0,,
720884-99999,720884,99999,"FERTILE MUNI",US,US,MN,KD14,47.552,-96.292,346.0,,
720885-99999,720885,99999,"WESTWINDS",US,US,CO,KD17,38.75,-108.15,1524.0,,
720886-99999,720886,99999,"ARCADE TRI CO",US,US,NY,KD23,42.567,-78.433,532.0,,
720887-99999,720887,99999,"MANITOWISH WATERS",US,US,WI,KD25,46.117,-89.883,491.0,20111215,20140313
720888-99999,720888,99999,"LEEDS MUNI",US,US,ND,KD31,48.283,-99.4,460.0,,
720889-99999,720889,99999,"WARREN MUNI",US,US,MN,KD37,48.183,-96.717,270.0,,
720891-99999,720891,99999,"CANANDAIGUA",US,US,NY,KD38,42.9,-77.317,248.0,,
720892-99999,720892,99999,"SPRINGFIELD MUNI",US,US,MN,KD42,44.233,-95.0,327.0,,
720893-99999,720893,99999,"WEST FARGO MUNI",US,US,ND,KD54,46.9,-96.917,273.0,,
720894-99999,720894,99999,"MAYVILLE MUNI",US,US,ND,KD56,47.467,-97.333,297.0,,
720895-99999,720895,99999,"GLEN ULLIN REGIONAL",US,US,ND,KD57,46.817,-101.867,637.0,20131016,20140313
720896-99999,720896,99999,"WESTHOPE MUNI",US,US,ND,KD64,48.917,-101.033,455.0,,
720897-99999,720897,99999,"MONROE WALTON CO",US,US,GA,KD73,33.783,-83.7,264.0,,
720898-99999,720898,99999,"CHORMAN",US,US,DE,KD74,38.85,-75.617,20.0,,
720899-99999,720899,99999,"BOONVILLE",US,US,CA,KD83,39.017,-123.383,113.0,,
720901-99999,720901,99999,"SEQUOIA FLD",US,US,CA,KD86,36.45,-119.317,95.0,,
720902-99999,720902,99999,"DUPONT LAPEER",US,US,MI,KD95,43.067,-83.267,254.0,20120124,20140313
720903-99999,720903,99999,"DAVIESS CO",US,US,IN,KDCY,38.7,-87.133,144.0,20130826,20140313
720904-99999,720904,99999,"DELAND MUNI SIDNEY",US,US,FL,KDED,29.067,-81.283,24.0,20120209,20140313
720905-99999,720905,99999,"DOUGLAS MUNI",US,US,AZ,KDGL,31.35,-109.5,1272.0,,
720906-99999,720906,99999,"WABASH MUNI",US,US,IN,KIWH,40.767,-85.8,243.0,,
720907-99999,720907,99999,"CAMPBELL CO",US,US,TN,KJAU,36.333,-84.167,360.0,,
720908-99999,720908,99999,"COMMODORE CENTER HE",US,US,CA,KJMC,37.883,-122.517,1.0,,
720909-99999,720909,99999,"STANLEY MUNI",US,US,ND,K08D,48.301,-102.406,684.0,20101207,20140313
720911-99999,720911,99999,"BARNES CO MUNI",US,US,ND,KBAC,46.942,-98.018,427.0,20101215,20140313
720912-99999,720912,99999,"VIOSCA KNOLL768",US,US,AL,KVOA,29.233,-87.783,53.0,20110105,20140313
720913-99999,720913,99999,"GARDEN BANKS172",US,US,LA,KGHB,27.833,-91.983,30.0,20101103,20140313
720914-99999,720914,99999,"EUGENE I 215OILP",US,US,LA,KEIR,28.633,-91.483,28.0,20101101,20140313
720915-99999,720915,99999,"E CAMERON 47JP",US,US,LA,KCMB,29.433,-92.983,29.0,20101101,20120803
720916-99999,720916,99999,"GREEN CANYON 338",US,US,LA,KGRY,27.633,-90.45,58.0,20101105,20140313
720917-99999,720917,99999,"HIGH IS. 179A",US,US,LA,KXIH,29.183,-94.517,75.0,20101122,20140313
720918-99999,720918,99999,"MISSION",US,US,SD,KMIS,43.033,-100.617,789.0,20110105,20140313
720919-99999,720919,99999,"N PADRE 975",US,US,TX,KOPM,26.833,-96.933,25.0,20101101,20140313
720921-99999,720921,99999,"W CAMERON 368A",US,US,TX,KCRH,28.917,-93.3,34.0,20101101,20140312
720922-99999,720922,99999,"ST GEORGE MUNI",US,US,UT,KDXZ,37.036,-113.51,879.0,20110113,20111214
720923-99999,720923,99999,"BOUNDARY CO",US,US,ID,K65S,48.726,-116.295,711.0,20110118,20140313
720924-99999,720924,99999,"ROSCOE TURNER AIRPOR",US,US,MS,KCRX,34.915,-88.604,130.0,20110118,20140313
720925-99999,720925,99999,"ATLANTIS",US,US,LA,KATP,27.2,-90.033,50.0,20110104,20140313
720926-99999,720926,99999,"BEAUMONT MUNI",US,US,TX,KBMT,30.071,-94.216,10.0,20110310,20140313
720927-99999,720927,99999,"FLETCHER FLD",US,US,MS,KCKM,34.3,-90.512,53.0,20110311,20140313
720928-99999,720928,99999,"DELAWARE MUNI",US,US,OH,KDLZ,40.28,-83.115,288.0,20110315,20140313
720929-99999,720929,99999,"CUMBERLAND MUNI",US,US,WI,KUBE,45.506,-91.981,378.0,20110309,20140313
720931-99999,720931,99999,"STATE COLLEGE/WFO",US,US,PA,KCTP,40.85,-77.85,389.0,,
720932-99999,720932,99999,"BROOKHAVEN LINCOLN C",US,US,MS,K1R7,31.606,-90.409,149.0,20110402,20140313
720933-99999,720933,99999,"LINTON MUNI",US,US,ND,K7L2,46.218,-100.245,542.0,20110513,20140313
720934-99999,720934,99999,"WRAY MUNI ARPT",US,US,CO,K2V5,40.1,-102.233,1121.0,20110512,20130611
720935-99999,720935,99999,"PETALUMA MUNI ARPT",US,US,CA,KO69,38.25,-122.6,27.0,20110517,20130726
720936-99999,720936,99999,"ALWOOD NDB",US,US,NC,KAQE,35.707,-77.372,9.0,20110618,20110618
720937-99999,720937,99999,"AUX FIELD ONE/CAMP",US,US,MS,KSH1,31.2,-89.183,93.0,20110512,20110519
720938-99999,720938,99999,"AMEDEE AAF",US,US,CA,KAHC,40.266,-120.153,1199.0,,
720939-99999,720939,99999,"OAKES MUNI ARPT",US,US,ND,K2D5,46.167,-98.083,407.0,20110513,20130731
720941-99999,720941,99999,"HARVEY MUNI",US,US,ND,K5H4,47.783,-99.933,489.0,20110516,20130731
720942-99999,720942,99999,"WAHOO MUNI",US,US,NE,KAHQ,41.233,-96.6,373.0,20110517,20140313
720943-99999,720943,99999,"HARRISON CO",US,US,TX,KASL,32.517,-94.3,109.0,20110518,20140313
720944-99999,720944,99999,"BELLEFONTAINE RGNL A",US,US,OH,KEDJ,40.367,-83.817,342.0,20110512,20140313
720945-99999,720945,99999,"QUINCY MUNI ARPT",US,US,FL,K2J9,30.598,-84.557,21.0,20110521,20130731
720946-99999,720946,99999,"FERNANDINA BEACH MUN",US,US,FL,KFHB,30.617,-81.467,5.0,20110512,20140313
720947-99999,720947,99999,"COOPERSTOWN MUNI",US,US,ND,KS32,47.423,-98.106,434.0,20110601,20130731
720948-99999,720948,99999,"SOUTHER FLD",US,US,GA,KACJ,32.11,-84.189,144.0,20110711,20140313
720949-99999,720949,99999,"CAMDENTON MEM",US,US,MO,KH21,37.974,-92.691,324.0,20110630,20140313
720951-99999,720951,99999,"EMANUEL CO",US,US,GA,KSBO,32.609,-82.37,100.0,20110704,20140313
720952-99999,720952,99999,"GRAY BUTTE FLD",US,US,CA,KGXA,34.564,-117.675,920.0,20110825,20140313
720953-99999,720953,99999,"MAIN PASS 289C OIL P",US,US,LA,KVKY,29.248,-88.441,115.0,20110816,20140313
720954-99999,720954,99999,"ALAMINOS CANYON 25 O",US,US,,KHHV,26.939,-94.689,90.0,20110724,20140313
720955-99999,720955,99999,"SOUTH TIMBALLER 301B",US,US,,KSTZ,28.16,-90.666,89.0,20110825,20130409
720956-99999,720956,99999,"VERMILLON 331A",US,US,,KVQT,28.27,-92.264,90.0,20110610,20140313
720957-99999,720957,99999,"FOURCHON HELIPORT",US,US,LA,KXPY,29.117,-90.2,30.0,20111001,20140313
720958-99999,720958,99999,"TUCKER-GUTHRIE MEM A",US,US,KY,KI35,36.859,-83.358,473.0,20111021,20130731
720959-99999,720959,99999,"BUTLER MUNI",US,US,GA,K6A1,32.567,-84.251,203.0,20111021,20121031
720961-99999,720961,99999,"LOGANSPORT CASS CO",US,US,IN,KGGP,40.711,-86.375,225.0,20111028,20140313
720962-99999,720962,99999,"HEART OF GEORGIA RGN",US,US,GA,KEZM,32.214,-83.128,93.0,20111021,20140313
720963-99999,720963,99999,"MCGREGOR RANGE BASE",US,US,NM,KM63,32.067,-106.15,1283.0,20111215,20140313
720964-99999,720964,99999,"TYNDALL DRONE RUNWAY",US,US,FL,KTDR,30.033,-85.533,5.0,20120125,20140313
720965-99999,720965,99999,"DYESS AFB/ABILENE",US,US,TX,KDYS,32.417,-99.85,545.0,20111229,20130731
720966-99999,720966,99999,"GRIFFIN SPALDING CO",US,US,GA,K6A2,33.227,-84.275,292.0,20111118,20140313
720967-99999,720967,99999,"FALSE RIVER RGNL",US,US,LA,KHZR,30.718,-91.479,12.0,20111221,20140313
720968-99999,720968,99999,"SILER CITY MUNI",US,US,NC,K5W8,35.704,-79.504,187.0,20111215,20140313
720969-99999,720969,99999,"TEN SLEEP",US,US,WY,KJPD,44.15,-107.167,2741.0,20111201,20121213
720971-99999,720971,99999,"SOUTH PASS",US,US,WY,KFWZ,42.517,-108.783,2588.0,20111201,20140313
720972-99999,720972,99999,"ST MARY HOSPITAL HEL",US,US,MN,K9MN,44.017,-92.483,355.0,20111201,20140313
720974-99999,720974,99999,"WINCHESTER MUNI",US,US,TN,KBGF,35.178,-86.066,298.0,20120209,20140313
720975-99999,720975,99999,"HAGLER AAF / CAMP SH",US,US,MS,KSLJ,31.174,-89.191,85.0,,
720976-99999,720976,99999,"LORDSBURG MUNI ARPT",US,US,NM,KLSB,32.333,-108.691,1304.0,20120215,20140313
720977-99999,720977,99999,"ALPHA (BURNS)",US,US,WY,K1AW,41.333,-104.26,1667.0,20130226,20140313
720978-99999,720978,99999,"BRAVO (PINE BLUFFS)",US,US,NE,K1BW,41.517,-104.0,1607.0,20130226,20140313
720979-99999,720979,99999,"CHARLIE (GERING)",US,US,NE,K1CW,41.583,-103.667,1371.0,20130226,20140313
720981-99999,720981,99999,"DELTA (KIMBALL)",US,US,NE,K1DW,41.367,-103.8,1546.0,20130731,20140312
720982-99999,720982,99999,"ECHO (PINE BLUFFS)",US,US,NE,K1EW,41.117,-103.983,1609.0,20131218,20131224
720983-99999,720983,99999,"FOXTROT (DIX)",US,US,NE,K1FW,41.367,-103.483,1453.0,,
720984-99999,720984,99999,"GOLF (SIDNEY)",US,US,NE,K1GW,41.217,-103.1,1334.0,,
720985-99999,720985,99999,"HOTEL (GURLEY)",US,US,NE,KHW1,41.317,-102.833,1263.0,20130816,20131015
720986-99999,720986,99999,"INDIA (SIDNEY)",US,US,NE,K1IW,41.05,-102.867,1293.0,20130828,20140313
720987-99999,720987,99999,"JULIET (PEETZ)",US,US,CO,K1JW,40.967,-103.2,1380.0,20130829,20140313
720988-99999,720988,99999,"KILO (DIX)",US,US,NE,K1KW,41.133,-103.483,1439.0,,
720989-99999,720989,99999,"LIMA (GROVER)",US,US,CO,K1LW,40.917,-103.7,1519.0,,
720991-99999,720991,99999,"MIKE (HAXTUN)",US,US,CO,K1MW,40.7,-103.483,1336.0,20120702,20130827
720992-99999,720992,99999,"NOVEMBER (GROVER)",US,US,CO,KNW1,40.633,-103.833,1459.0,,
720993-99999,720993,99999,"OSCAR (GROVER)",US,US,CO,K1OW,40.883,-104.0,1649.0,20130226,20140313
720994-99999,720994,99999,"ALPHA (RAYNESFORD)",US,US,MT,K1AM,47.283,-110.8,1219.0,20131025,20140313
720995-99999,720995,99999,"BRAVO (GEYSER)",US,US,MT,K1BM,47.283,-110.367,1234.0,20120920,20140312
720996-99999,720996,99999,"CHARLIE (STANFORD)",US,US,MT,K1CM,47.1,-110.167,1337.0,20120601,20140307
720997-99999,720997,99999,"DELTA (DENTON)",US,US,MT,K1DM,47.383,-109.81,1093.0,20131025,20140313
720998-99999,720998,99999,"ECHO (WINIFRED)",US,US,MT,K1EM,47.45,-109.417,1116.0,20120717,20140313
720999-99999,720999,99999,"FOX (AUGUSTA)",US,US,MT,K1FM,47.6,-112.31,1343.0,20120614,20140313
721001-99999,721001,99999,"GOLF (SIMMS)",US,US,MT,K1GM,47.333,-112.1,1311.0,20131025,20140313
721002-99999,721002,99999,"HOTEL (FAIRFIELD)",US,US,MT,KHM1,47.7,-111.95,1179.0,20130626,20140115
721003-99999,721003,99999,"INDIA (ULM)",US,US,MT,K1IM,47.317,-111.467,1108.0,20120920,20140313
721004-99999,721004,99999,"JULIET (POWER)",US,US,MT,K1JM,47.75,-111.55,1152.0,20120504,20140313
721005-99999,721005,99999,"KILO (HARLOWTOWN)",US,US,MT,K1KM,46.45,-109.8,1330.0,20120921,20131016
721006-99999,721006,99999,"LIMA (JUDITH GAP)",US,US,MT,K1LM,46.7,-109.733,1414.0,20120607,20140313
721007-99999,721007,99999,"MIKE (MOORE)",US,US,MT,K1MM,47.017,-109.63,1256.0,20120614,20140313
721008-99999,721008,99999,"NOVEMBER (GRASS RAN)",US,US,MT,KNM1,47.067,-109.033,1161.0,20120619,20130918
721009-99999,721009,99999,"OSCAR (ROY)",US,US,MT,K1OM,47.333,-108.933,1086.0,20131025,20140221
721011-99999,721011,99999,"ALPHA (BALFOUR)",US,US,ND,K1AN,47.967,-100.581,483.0,,
721012-99999,721012,99999,"BRAVO (VELVA)",US,US,ND,K1BN,47.909,-100.927,589.0,20121030,20140210
721013-99999,721013,99999,"CHARLIE (RUSO)",US,US,ND,K1CN,47.714,-101.01,599.0,20120926,20140313
721014-99999,721014,99999,"DELTA (MAX)",US,US,ND,K1DN,47.795,-101.299,632.0,20121031,20140313
721015-99999,721015,99999,"ECHO (RYDER)",US,US,ND,K1EN,47.751,-101.674,641.0,20121101,20140313
721016-99999,721016,99999,"FOXTROT (RYDER 2)",US,US,ND,K1FN,47.896,-101.674,619.0,20120821,20140312
721017-99999,721017,99999,"GOLF (PLAZA)",US,US,ND,K1GN,48.12,-101.96,644.0,20121024,20140313
721018-99999,721018,99999,"HOTEL (PARSHALL)",US,US,ND,K1HN,47.974,-102.223,578.0,20120821,20131218
721019-99999,721019,99999,"INDIA (PALERMO)",US,US,ND,K1IN,48.345,-102.304,678.0,20120823,20140313
721021-99999,721021,99999,"JULIET (DONNYBROOK)",US,US,ND,K1JN,48.412,-101.892,670.0,20121002,20140129
721022-99999,721022,99999,"KILO (DONNYBROOK 2)",US,US,ND,K1KN,48.551,-102.12,693.0,20120927,20140305
721023-99999,721023,99999,"LIMA (BOWBELLS)",US,US,ND,K1LN,48.789,-102.269,601.0,20121023,20140312
721024-99999,721024,99999,"MIKE (KENMARE)",US,US,ND,K1MN,48.673,-101.882,569.0,20120925,20140313
721025-99999,721025,99999,"NOVEMBER (MOHALL)",US,US,ND,K1NN,48.76,-101.592,516.0,20121023,20140303
721026-99999,721026,99999,"OSCAR (ANTLER)",US,US,ND,K1ON,48.825,-101.283,466.0,20120926,20140203
721027-99999,721027,99999,"TRINITY CENTER",US,US,CA,KO86,40.983,-122.694,728.0,20120302,20130731
721028-99999,721028,99999,"MIDDLEBURY ST ARPT",US,US,VT,K6B0,43.985,-73.096,149.0,20120227,20140313
721029-99999,721029,99999,"LA PORTE MUNI",US,US,IN,KPPO,41.572,-86.735,247.0,20120407,20140313
721031-99999,721031,99999,"TULLAHOMA RGNL WM NO",US,US,TN,KTHA,35.38,-86.246,330.0,20120414,20140313
721032-99999,721032,99999,"ANDREWS CO ARPT",US,US,TX,KE11,32.331,-102.53,967.0,20120425,20130731
721033-99999,721033,99999,"FITZGERALG MUNI",US,US,GA,KFZG,31.684,-83.27,111.0,20120620,20140313
721034-99999,721034,99999,"CAMERON MUNI AIRPARK",US,US,TX,KT35,30.879,-96.971,123.0,20120601,20140313
721035-99999,721035,99999,"HASLEHURST ARPT",US,US,GA,KAZE,31.885,-82.647,78.0,20120726,20140313
721036-99999,721036,99999,"BOYSEN",US,US,WY,KTBX,43.467,-108.389,2225.0,20120622,20140313
721037-99999,721037,99999,"KITTY HAWK ONE HELIP",US,US,NC,NR01,36.072,-75.694,3.0,20120601,20140309
721038-99999,721038,99999,"JORDAN FLD ARPT",US,US,NC,NR02,35.238,-79.996,183.0,20120601,20140310
721041-99999,721041,99999,"MARCO ISLAND",US,US,FL,KMKY,25.995,-81.673,2.0,20120802,20140313
721042-99999,721042,99999,"ZEPHYRHILLS MUNI",US,US,FL,KZPH,28.228,-82.156,27.0,20120813,20140313
721043-99999,721043,99999,"ATHENS MUNI",US,US,TX,KF44,32.164,-95.828,135.0,20120813,20140313
721044-99999,721044,99999,"ROCKWALL MUNI",US,US,TX,KF46,32.931,-96.435,175.0,20120813,20140313
721045-99999,721045,99999,"MIDWEST NATL AIR CTR",US,US,MO,KGPH,39.332,-94.31,237.0,20120818,20140313
721046-99999,721046,99999,"LOUISIANA RGNL",US,US,LA,KL38,30.173,-90.941,5.0,20120829,20140313
721047-99999,721047,99999,"VAGABOND AAF / YAKIM",US,US,WA,K1YT,46.667,-120.45,418.0,20120917,20130710
722003-54930,722003,54930,"STANTON AIRFIELD",US,US,MN,KSYN,44.476,-93.016,280.4,20060101,20140313
722003-99999,722003,99999,"STANTON AIRFIELD",US,US,MN,KSYN,44.483,-93.017,280.0,19880106,20051231
722004-54922,722004,54922,"HARRY STERN",US,US,ND,KBWP,46.244,-96.607,295.0,20060101,20140313
722004-99999,722004,99999,"HARRY STERN",US,US,ND,KBWP,46.25,-96.6,295.0,20050719,20051231
722005-99999,722005,99999,"COFFEY CO",US,US,KS,KUKL,38.3,-95.717,358.0,20050427,20080213
722006-54926,722006,54926,"LUVERNE QUENTIN AANE",US,US,MN,KLYV,43.621,-96.216,436.2,20060101,20140313
722006-99999,722006,99999,"LUVERNE QUENTIN AANE",US,US,MN,KLYV,43.617,-96.217,436.0,20050208,20051231
722007-54828,722007,54828,"TUSCOLA AREA",US,US,MI,KCFS,43.459,-83.446,213.7,20081124,20140313
722008-12995,722008,12995,"MUSTANG BEACH",US,US,TX,KRAS,27.812,-97.089,1.5,20060101,20140313
722008-99999,722008,99999,"MUSTANG BEACH",US,US,TX,KRAS,27.833,-97.067,2.0,20050217,20051231
722009-99999,722009,99999,"HAWAII SOUTH/NEXRAD",US,US,HI,KHWA,19.1,-155.567,418.0,,
722010-12836,722010,12836,"KEY WEST/INT.",US,US,FL,KEYW,24.555,-81.752,6.4,19320706,20140313
722011-92813,722011,92813,"KISSIMMEE GATEWAY",US,US,FL,KISM,28.29,-81.437,25.0,20060101,20140313
722011-99999,722011,99999,"KISSIMMEE GATEWAY",US,US,FL,KISM,28.29,-81.437,25.0,20020423,20051231
722012-92817,722012,92817,"THE VILLAGES",US,US,FL,KVVG,28.95,-81.967,27.1,20050101,20140313
722012-99999,722012,99999,"THE VILLAGES",US,US,FL,KVVG,28.967,-81.967,27.0,20020423,20041231
722013-99999,722013,99999,"KEY WEST/BOCA CHI",US,US,FL,KBYX,24.6,-81.7,3.0,19880105,19880704
722014-12818,722014,12818,"HERNANDO CO",US,US,FL,KBKV,28.474,-82.454,23.5,20060101,20140313
722014-99999,722014,99999,"HERNANDO CO",US,US,FL,KBKV,28.474,-82.455,23.0,19990114,20051231
722015-12850,722015,12850,"KEY WEST NAS",US,US,FL,KNQX,24.583,-81.683,7.3,19730101,20140313
722016-12896,722016,12896,"FLORIDA KEYS MARATHO",US,US,FL,KMTH,24.726,-81.052,2.1,20060101,20140313
722016-99999,722016,99999,"FLORIDA KEYS MARATHO",US,US,FL,KMTH,24.733,-81.05,2.0,19880318,20051231
722017-12876,722017,12876,"WINTER HAVEN",US,US,FL,KGIF,28.062,-81.754,44.5,20060101,20100731
722017-99999,722017,99999,"WINTER HAVEN",US,US,FL,KGIF,28.05,-81.75,44.0,19990114,20010516
722018-99999,722018,99999,"CLOVIS(NEXRAD)",US,US,NM,KFDX,34.633,-103.633,1417.0,20000101,20010516
722019-99999,722019,99999,"ISLAMORADA (CGS)",US,US,FL,KX84,24.95,-80.583,1.0,19750916,19920422
722020-12839,722020,12839,"MIAMI",US,US,FL,KMIA,25.791,-80.316,9.1,19320701,20140313
722021-92816,722021,92816,"VANDENBERG",US,US,FL,KVDF,28.014,-82.345,6.7,20050101,20140313
722021-99999,722021,99999,"VANDENBERG",US,US,FL,KVDF,28.017,-82.35,7.0,20020424,20041231
722022-12803,722022,12803,"BOCA RATON",US,US,FL,KBCT,26.378,-80.108,4.0,20060101,20140313
722022-99999,722022,99999,"BOCA RATON",US,US,FL,KBCT,26.378,-80.108,4.0,20020423,20051231
722023-99999,722023,99999,"MIAMI (NEXRAD)",US,US,FL,KAMX,25.617,-80.417,34.0,,
722024-12882,722024,12882,"OPA LOCKA",US,US,FL,KOPF,25.907,-80.28,2.7,20060101,20140313
722024-99999,722024,99999,"OPA LOCKA",US,US,FL,KOPF,25.9,-80.283,2.0,19621028,20051231
722025-12849,722025,12849,"FORT LAUDERDALE HOL",US,US,FL,KFLL,26.072,-80.154,3.4,19730101,20100731
722026-12826,722026,12826,"HOMESTEAD ARB",US,US,FL,KHST,25.483,-80.383,2.1,19430201,20140313
722026-99999,722026,99999,"HOMESTEAD ARB",US,US,FL,KHST,25.483,-80.383,2.0,20000101,20041231
722027-99999,722027,99999,"MIAMI BEACH (CGS)",US,US,FL,KX87,25.767,-80.133,1.0,19830713,19840103
